system:index,priority_ranking,watershed_threshold,.geo
2_0263000000000000732c,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.97943285811726,44.51894567973643],[-89.9792788822868,44.5196888374939],[-89.9794119294,44.51974399964433],[-89.97942403104062,44.51974896209335],[-89.97942986830121,44.51975370775226],[-89.9794357055609,44.5197584534104],[-89.9794415428197,44.519763199067754],[-89.97944745126367,44.51976787284908],[-89.97945328852067,44.51977261850488],[-89.97945869866052,44.51978182113957],[-89.9794583427303,44.51978627813156],[-89.97946375286944,44.51979540887535],[-89.97946296982303,44.5198043228436],[-89.97946261389284,44.51980877983346],[-89.97944275298299,44.52003112520254],[-89.98074899516254,44.5201526263157],[-89.98077440771522,44.519868027373036],[-89.98077476363319,44.51986357038468],[-89.98077554665275,44.51985465641867],[-89.98077597375432,44.519850199441],[-89.98078302092952,44.5198416459625],[-89.98078337684741,44.51983718897163],[-89.98079042402125,44.51982856360238],[-89.98079704409244,44.51982439521173],[-89.98080373534606,44.519820226832266],[-89.98109601385582,44.51963696080639],[-89.98115068235984,44.519023256049785],[-89.97943285811726,44.51894567973643]]]}"
2_02630000000000007330,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95077207907168,44.5163444818253],[-89.94958478507434,44.5161566115185],[-89.94940432969592,44.51621095536855],[-89.94939770419607,44.51621512226333],[-89.94938516561258,44.516214541579],[-89.94937896756126,44.51621425126777],[-89.94936607276163,44.51621812781742],[-89.94935353416778,44.51621754712965],[-89.94736119926122,44.51605567969021],[-89.9473582069407,44.517069080786314],[-89.94877625571684,44.5172718836031],[-89.94878245386558,44.51727217394048],[-89.94879499264617,44.517272754677904],[-89.94880083457663,44.517277430256215],[-89.94881294589305,44.51728246809307],[-89.94881878782078,44.517287215561296],[-89.94882462974763,44.517291963028754],[-89.94883674105654,44.51729692896974],[-89.94884258298065,44.5173016764353],[-89.94884215552281,44.517306133534674],[-89.94884764123128,44.51731533812934],[-89.94885348315373,44.51732001370073],[-89.94891325594322,44.517492436466185],[-89.94914436702025,44.51750289162481],[-89.94917663981875,44.517142728281584],[-89.94917706727286,44.51713827116544],[-89.9491778509387,44.5171293569003],[-89.94918490393056,44.51712073298157],[-89.94918526014223,44.51711634772379],[-89.94919195692111,44.517112180952886],[-89.94919893866808,44.51710355699855],[-89.94920563544457,44.51709939022572],[-89.94921226097762,44.51709522342055],[-89.94921888650951,44.517091056614625],[-89.94922551204026,44.51708688980795],[-89.94923840688716,44.51708301334593],[-89.94924510365676,44.517078846568964],[-89.94925130172972,44.517079136882145],[-89.94926419656794,44.51707526041658],[-89.94927673519099,44.51707584110364],[-89.94928293325884,44.51707613141512],[-89.94978889169356,44.51709907210495],[-89.94980164386861,44.5169567311349],[-89.94980242752169,44.516947888723294],[-89.94980285496881,44.5169434315863],[-89.94980363862186,44.51693451727984],[-89.94981026405158,44.5169303504254],[-89.9498173169271,44.5169217264311],[-89.94981774437407,44.516917341183934],[-89.94982436980135,44.51691317432716],[-89.94983142267428,44.516904550328825],[-89.94984431731741,44.516900673783454],[-89.94985094274008,44.516896506923665],[-89.9498572119562,44.51689679723632],[-89.94987010659065,44.5168929206874],[-89.94987673200887,44.51688875382542],[-89.94988919919061,44.51688933441651],[-89.94989546840046,44.516889552834705],[-89.9499079355761,44.51689013342376],[-89.95080114473033,44.51693070818188],[-89.95077207907168,44.5163444818253]]]}"
2_02630000000000007331,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.9709243197861,44.517025216709335],[-89.97080334752847,44.516975148946386],[-89.96929860297098,44.51704096848495],[-89.9692807305253,44.51724111112906],[-89.96945062522943,44.51744525715855],[-89.96944984197812,44.51745417150388],[-89.96945568076019,44.517458846011216],[-89.96946116351818,44.517468049589986],[-89.9694607362903,44.51747250675127],[-89.9694599530392,44.517481421091496],[-89.96945952581133,44.5174858782515],[-89.9693492296543,44.51872207894865],[-89.96965676217538,44.51878959319626],[-89.97076831605582,44.51877291616937],[-89.9709453955494,44.5178432764541],[-89.9709243197861,44.517025216709335]]]}"
2_02630000000000007334,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96097875416463,44.51631160208776],[-89.96006683709892,44.51627030877314],[-89.96006056955258,44.516270019015664],[-89.96004810567896,44.51626943952456],[-89.96004219424034,44.5162647643946],[-89.96002973036074,44.51626418490142],[-89.96002389014147,44.51625943790145],[-89.96001178236699,44.516254401140486],[-89.960005942145,44.516249726032015],[-89.9600001019221,44.51624497902938],[-89.95983636165211,44.516112493926734],[-89.95868011748851,44.51599762813343],[-89.9585655880166,44.5172783570583],[-89.9586670121434,44.51831880061326],[-89.95920539597319,44.51853962411362],[-89.95921123631722,44.51854437092501],[-89.95922334434466,44.5185494075253],[-89.95922918468597,44.51855415433477],[-89.95923502502636,44.51855882925362],[-89.95924050924764,44.51856803310575],[-89.95924634958631,44.518572779912475],[-89.95924599346813,44.51857723695583],[-89.9592514064642,44.51858636888869],[-89.95925062300431,44.51859528294708],[-89.95925646334143,44.51860002975054],[-89.95925567988162,44.51860887191659],[-89.95924335819346,44.51874675194364],[-89.96095418311306,44.51876179737808],[-89.96097875416463,44.51631160208776]]]}"
2_02630000000000007335,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.94536947333775,44.518546013443526],[-89.94535736093381,44.51854097537778],[-89.94535151847877,44.51853622785967],[-89.94534567602284,44.51853148034077],[-89.94533983356602,44.518526804710994],[-89.94533399110833,44.518522057190545],[-89.94532850489723,44.51851285266416],[-89.9453226624378,44.51850817703166],[-89.9453172474746,44.51849897253601],[-89.94531760372222,44.518494515529156],[-89.94531845871644,44.51848560158214],[-89.94531881496404,44.518481144574],[-89.94535109098203,44.51812098982392],[-89.94535187472606,44.5181120757718],[-89.94535230222279,44.5181076187621],[-89.9453530859668,44.51809877659799],[-89.94535971216547,44.51809461010473],[-89.94536640961242,44.51809044364468],[-89.94536719335612,44.51808152958666],[-89.94537381955236,44.518077363091045],[-89.94538044574745,44.51807319659468],[-89.94538714319079,44.518069030131514],[-89.94540003932835,44.5180651541833],[-89.94540666551892,44.51806098768433],[-89.94541329170832,44.51805682118461],[-89.94542576034121,44.518057402247614],[-89.94566209360478,44.518010066707646],[-89.94566444481775,44.517983396367306],[-89.94505205584161,44.51788863987685],[-89.94504585708995,44.51788834934121],[-89.94503331708353,44.51788776820059],[-89.94502747457913,44.51788302059996],[-89.94501536206718,44.517878054317926],[-89.94500916330959,44.517877763780234],[-89.9450033208015,44.51787301617736],[-89.94499747829255,44.51786826857372],[-89.94499199203332,44.51785906390316],[-89.94498614952263,44.51785438818846],[-89.94498030701105,44.517849640582064],[-89.94497446449857,44.51784489297488],[-89.94482783139418,44.517521240215586],[-89.94479662369318,44.5175197873591],[-89.94479028239924,44.51759095677989],[-89.94478942739325,44.51759987089268],[-89.94478907114073,44.51760432798277],[-89.94478201734039,44.51761287965009],[-89.9447815898373,44.51761733670458],[-89.94477460728612,44.517625960294694],[-89.94476790973583,44.51763012676132],[-89.94476128343493,44.517634293261516],[-89.94475422962948,44.51764291681293],[-89.94474760332622,44.5176470833112],[-89.94474097702181,44.51765124980872],[-89.94472843691571,44.517650668631774],[-89.94472181060797,44.51765483512787],[-89.94471518429911,44.51765900162321],[-89.94470264418457,44.51765842044353],[-89.94469017531662,44.517657839296874],[-89.94468390525579,44.51765754870583],[-89.94397808935527,44.517625501821975],[-89.94396562025179,44.51762492059597],[-89.94395935007252,44.517624629965034],[-89.94394688096294,44.51762412062826],[-89.94394103829306,44.517619372945596],[-89.94392892543804,44.517614334629485],[-89.94392272650487,44.51761404403133],[-89.94391688383132,44.51760936823773],[-89.94391096990473,44.51760462051717],[-89.94390555474224,44.51759541577786],[-89.94389971206607,44.51759066809019],[-89.94389386938902,44.517585992293085],[-89.94388838297193,44.517576787514436],[-89.94388881048498,44.51757233045948],[-89.94388332406717,44.51756312567791],[-89.94388375158027,44.51755874051305],[-89.94388453535429,44.51754982636442],[-89.94391403374632,44.51722072083524],[-89.94377373805116,44.51710720653608],[-89.94261195027428,44.51684458333596],[-89.94259983699958,44.51683954479624],[-89.94259356659705,44.51683925408567],[-89.94258145331655,44.51683428743592],[-89.94257561043871,44.51682953960385],[-89.94256976755997,44.516824791770986],[-89.94256392468034,44.516820043937344],[-89.94255808179983,44.51681536799545],[-89.94255223891842,44.51681062016027],[-89.94254682356413,44.51680141520127],[-89.94254098068102,44.516796667364105],[-89.94254176448246,44.51678782497275],[-89.94254212075585,44.5167833678123],[-89.94253670540013,44.5167741628475],[-89.94253706167355,44.51676970568576],[-89.94253791672976,44.51676086332508],[-89.94254454341473,44.5167566968762],[-89.94266809881528,44.5164274175508],[-89.94243345722181,44.51603720627757],[-89.94198348003262,44.515949772222505],[-89.94197720952936,44.51594955336656],[-89.94196509605423,44.51594451466382],[-89.94195889680374,44.51594422394908],[-89.94194678332283,44.51593918524382],[-89.94194094034832,44.51593450918283],[-89.94193509737293,44.515929761227206],[-89.94192925439664,44.515925013270795],[-89.94192376769858,44.515915808072805],[-89.94191792472057,44.51591113200831],[-89.9418307787356,44.51576428023066],[-89.94182529202347,44.51575507499648],[-89.9418257195595,44.51575061777647],[-89.94182650337557,44.5157417751932],[-89.94182066038275,44.51573702721226],[-89.94182144419891,44.515728112732276],[-89.94186213136133,44.515274550787375],[-89.94159805594458,44.51535184724308],[-89.94159142909612,44.51535601376181],[-89.94157895921688,44.51535543224797],[-89.94157226110865,44.51535959872895],[-89.94155979122316,44.51535901721307],[-89.94154732133364,44.51535843569584],[-89.9415410507591,44.515358216813276],[-89.94152893714626,44.51535317800105],[-89.94085890588747,44.51520214255175],[-89.94054586908764,44.518692927678465],[-89.94064577321063,44.518697508508815],[-89.94065831465136,44.51869809012032],[-89.94067035728091,44.51870305673984],[-89.94067662799775,44.51870334754438],[-89.94068874187968,44.51870838608792],[-89.94069494133542,44.518708676854544],[-89.94070085575778,44.51871342462963],[-89.94071289837399,44.51871839124306],[-89.94071874153552,44.51872313897938],[-89.94072458469616,44.518727886714906],[-89.9407300715657,44.518737019529866],[-89.94073591472463,44.51874176726342],[-89.94079541513364,44.51884718800792],[-89.94376269392944,44.51883912115403],[-89.94376896414087,44.51883941178831],[-89.94378143330827,44.51883999302088],[-89.94456833645077,44.51894720387985],[-89.94567954957644,44.51893515532508],[-89.9457018504593,44.51868614077259],[-89.94536947333775,44.518546013443526]]]}"
2_02630000000000007336,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.97410684222028,44.51657082809598],[-89.97391546688642,44.5166068749272],[-89.97390920160636,44.51660658592963],[-89.9738967422395,44.51660600794968],[-89.97389047695636,44.516605718951084],[-89.9738780175834,44.51660514096909],[-89.97238485696126,44.5164706386462],[-89.97233409189376,44.517039872242556],[-89.97233330870145,44.517048786684676],[-89.97232661596648,44.5170529548151],[-89.97232583277402,44.51706179736254],[-89.97231921123708,44.517065965508564],[-89.97231842804446,44.51707487994563],[-89.9723117353069,44.517079048072866],[-89.97230511376753,44.517083216216555],[-89.97229806503081,44.51709184156752],[-89.97229144348907,44.517096009709284],[-89.97227855639916,44.51709988876652],[-89.97227229085114,44.51709959968243],[-89.97226566930493,44.51710376782201],[-89.97225278220635,44.51710764687572],[-89.9722465166541,44.51710735779025],[-89.972234056746,44.517106779635554],[-89.97222152563434,44.517106201462234],[-89.97112218941764,44.517056539840915],[-89.97113820976406,44.51786093845572],[-89.97175730201572,44.517951459510925],[-89.971769762079,44.51795196581636],[-89.9717756717076,44.517956712064276],[-89.97178813176492,44.51795729025845],[-89.97179397019038,44.51796203648737],[-89.97179980861493,44.51796671082472],[-89.97181191266304,44.51797174615639],[-89.97181775108487,44.51797649238264],[-89.97182366070606,44.5179812386256],[-89.9718294991261,44.517985912959546],[-89.97182871592346,44.517994827218665],[-89.97189998729777,44.5181096540745],[-89.97224423827122,44.518187739151436],[-89.97391190706833,44.518334571487294],[-89.97404703753125,44.5182960689973],[-89.97418159795016,44.517842253909905],[-89.97410684222028,44.51657082809598]]]}"
2_02630000000000007337,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95836451958954,44.517282597698355],[-89.9583649469412,44.51727814056082],[-89.95836530306757,44.51727375528881],[-89.95848104396416,44.51597965463283],[-89.95508922774965,44.51568749243614],[-89.95496699453442,44.51572209749013],[-89.95481441616282,44.51847902728008],[-89.95542030969865,44.51850651085541],[-89.95543277507763,44.51850709082299],[-89.95543904338093,44.51850730893018],[-89.9554515087538,44.51850788889571],[-89.95545734966998,44.518512635901686],[-89.95546361796927,44.518512925897426],[-89.95547572718093,44.51851796289733],[-89.95593209920943,44.51874401688235],[-89.95653177818113,44.51877120448044],[-89.95663370629056,44.51854364027019],[-89.95664068668226,44.5185350161243],[-89.95664111405314,44.518530559112094],[-89.95664773830117,44.518526392003345],[-89.95665478991877,44.5185178397703],[-89.95666141416443,44.51851367265964],[-89.95666810963736,44.51850950557515],[-89.95667473388072,44.51850533846297],[-89.95668135812294,44.51850117135004],[-89.95669425046202,44.51849729416482],[-89.95670051855902,44.51849758409293],[-89.95671341089165,44.518493706905254],[-89.95671967898551,44.51849399683234],[-89.95673214394185,44.51849450476864],[-89.95836879310588,44.518497267665545],[-89.95848845136965,44.51814102309164],[-89.95836451958954,44.517282597698355]]]}"
2_02630000000000007338,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95467708086264,44.51559739039049],[-89.95225390091116,44.5155544201574],[-89.95217447198316,44.51749305295638],[-89.95217404456247,44.517497510050184],[-89.95217326095786,44.51750642426623],[-89.95217283353716,44.51751088135876],[-89.95217204993254,44.517519723680806],[-89.95216542491096,44.517523890619735],[-89.95215837246738,44.51753251464832],[-89.95215174744342,44.51753668158533],[-89.95214512241834,44.51754084852157],[-89.95213842615527,44.51754501542731],[-89.95213180112788,44.51754918236204],[-89.95212517609933,44.517553349296016],[-89.95211855106966,44.51755751622924],[-89.95210565719141,44.51756139297661],[-89.95209938834294,44.517561102791156],[-89.95208692187991,44.517560522449],[-89.95208022560666,44.51756468934959],[-89.95096285767386,44.51757651013352],[-89.95094041737224,44.51880783962865],[-89.95315788312438,44.51890840610613],[-89.95468185341504,44.51883914237105],[-89.95467708086264,44.51559739039049]]]}"
2_02630000000000007339,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.94862536254536,44.5153852647766],[-89.94861182630171,44.515536453046195],[-89.94861139884131,44.51554091031219],[-89.9486106151639,44.51554982487482],[-89.9486039895269,44.51555399178231],[-89.94860320584931,44.51556290634242],[-89.94859650896761,44.51556707321636],[-89.94858945586752,44.515575625489674],[-89.9485890996503,44.51558008278381],[-89.94857620458507,44.515583959296855],[-89.94856957894213,44.51558812619931],[-89.94856288205453,44.51559229306905],[-89.94829607425203,44.51570073342539],[-89.94827299119335,44.515958678798654],[-89.94887328868906,44.51604845590389],[-89.94956668970558,44.51600843075121],[-89.94957922822972,44.516009011418184],[-89.94958542624866,44.51600930171982],[-89.94959796476668,44.516009882384736],[-89.95077898929154,44.51619739098037],[-89.95085464543163,44.51535252377059],[-89.94862536254536,44.5153852647766]]]}"
2_0263000000000000733a,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96797530738188,44.51605689521044],[-89.96698871604414,44.51607918989761],[-89.96685982709924,44.516118047155295],[-89.96677209691732,44.51815450768335],[-89.96787768190207,44.518204571079636],[-89.96797530738188,44.51605689521044]]]}"
2_0263000000000000733b,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96938070218599,44.51612047381721],[-89.96931206070346,44.516889782568406],[-89.97041664671173,44.516810272358036],[-89.97042917841424,44.51681085073248],[-89.97043544426397,44.51681113991918],[-89.97213466213387,44.51695499106211],[-89.97219183542725,44.516314583764476],[-89.96938070218599,44.51612047381721]]]}"
2_0263000000000000733d,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.93432058812705,44.51510123616829],[-89.93420192348906,44.515095847862256],[-89.93418937993832,44.51509526549898],[-89.93417690765368,44.515094755070386],[-89.93417106349607,44.51509000663387],[-89.93415859120549,44.51508942430809],[-89.93415274704508,44.5150846758701],[-89.93414063109994,44.51507970814193],[-89.93413478693678,44.51507495970204],[-89.93412894277276,44.51507021126138],[-89.93412309860784,44.51506546281994],[-89.93411761079363,44.51505632897529],[-89.93411176662697,44.515051580531875],[-89.93402467418444,44.51490472017701],[-89.93401918635615,44.51489558629642],[-89.93401961397916,44.514891129024456],[-89.93401997033168,44.51488667171103],[-89.93401455377322,44.514877465972255],[-89.93401491012578,44.51487300865756],[-89.93404327577836,44.51455733084958],[-89.93390444067602,44.514497433382424],[-89.93389816885255,44.514497142181],[-89.93388605282705,44.51449210246778],[-89.93388020862515,44.51448735395556],[-89.93387436442237,44.51448267733865],[-89.93386894784338,44.51447347151387],[-89.93386310363888,44.51446872299889],[-89.93386345999284,44.51446426564589],[-89.93385804341231,44.51445513171312],[-89.93385847103711,44.51445067439998],[-89.93385298318506,44.514441468527046],[-89.93380430519039,44.5140061791417],[-89.93206881951922,44.51405664170238],[-89.93202334660175,44.51456362776289],[-89.93203581958603,44.51456413843193],[-89.93204166406872,44.51456888703049],[-89.93254122150078,44.51466307817628],[-89.9325474222727,44.514663369409135],[-89.93255953872068,44.51466840924569],[-89.93256581076284,44.51466870051946],[-89.93257165516482,44.51467337718463],[-89.93258370033197,44.51467841697563],[-89.93258954473124,44.51468316553469],[-89.93259538912963,44.51468784219722],[-89.93260123352712,44.51469259075475],[-89.9326067215581,44.5147017966384],[-89.93260629391935,44.51470625392296],[-89.9326117819496,44.514715387907955],[-89.93261135431091,44.51471984519126],[-89.93261677106734,44.51472905102717],[-89.9326523363307,44.51531113594737],[-89.93435722086012,44.51532168712631],[-89.93432058812705,44.51510123616829]]]}"
2_0263000000000000733e,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96420476074795,44.51530132108181],[-89.9632050396916,44.51518906406491],[-89.96207539044121,44.515338812389246],[-89.96206463646467,44.515458872979984],[-89.9623794204892,44.515656255133464],[-89.96315390637024,44.51569130357673],[-89.96316017341051,44.51569159316841],[-89.96317263627164,44.515692172327846],[-89.96318517034503,44.515692679614546],[-89.96319101008235,44.515697426510606],[-89.96320311685206,44.515702462995165],[-89.963209312668,44.51570275256122],[-89.96321522361791,44.5157074994779],[-89.96322106335067,44.51571217447671],[-89.96322647578512,44.51572137867296],[-89.96323231551615,44.51572612556402],[-89.96323822646251,44.515730800582965],[-89.96324363889454,44.51574000477475],[-89.9632432828135,44.51574446209944],[-89.96324869524481,44.51575366628831],[-89.96324826794763,44.51575805169472],[-89.96324748456944,44.515766966317436],[-89.96323879619224,44.515864811350525],[-89.96337766755917,44.515924671570204],[-89.96338977426986,44.51592970801068],[-89.963395613976,44.51593438297851],[-89.96340145368126,44.51593912983944],[-89.96340729338563,44.515943876699595],[-89.9634131330891,44.51594862355897],[-89.96341897279167,44.51595337041757],[-89.96342445641402,44.515962502686115],[-89.96343029611488,44.51596724954274],[-89.96342951274042,44.51597616412701],[-89.96342872936596,44.51598500681579],[-89.96342830207078,44.515989464095085],[-89.96340252191993,44.51627853993546],[-89.96340209462446,44.51628299718681],[-89.96340131124944,44.51629183981765],[-89.96340088395397,44.51629629706773],[-89.96339383357788,44.51630492201458],[-89.96338721049615,44.51630908971101],[-89.96338642712081,44.51631800423012],[-89.9633798040378,44.51632217192497],[-89.96337310973767,44.516326339596304],[-89.96336021964585,44.51633021771317],[-89.9633535965583,44.51633438540541],[-89.96334697346963,44.516338553096894],[-89.96333408336899,44.51634243120981],[-89.96332781635716,44.51634214163163],[-89.96331535354655,44.51634156249705],[-89.96330865923515,44.51634573016289],[-89.96329619641828,44.51634515102626],[-89.96328992940028,44.516344861446015],[-89.96229652286577,44.5162328885872],[-89.96228420215557,44.51637077591869],[-89.96228341875768,44.51637961852528],[-89.96228299144974,44.51638407576283],[-89.9622759408679,44.51639270062465],[-89.96227558477787,44.51639715788437],[-89.96226853419466,44.516405782743334],[-89.96226191091837,44.51640995036569],[-89.96225521642288,44.51641411796383],[-89.96224823705398,44.51642274284188],[-89.9622415425561,44.51642683854497],[-89.96222865208347,44.51643078841922],[-89.9622224561089,44.51643049880455],[-89.96186778830763,44.51653944308786],[-89.96186458346313,44.51657502902072],[-89.96257071105587,44.516673970655866],[-89.96258317410879,44.516674549867446],[-89.96258944124244,44.516674839484345],[-89.96260154820227,44.51667980403504],[-89.96260774411553,44.51668009362766],[-89.96261985106956,44.51668513006861],[-89.96262569089309,44.51668987689325],[-89.96263153071573,44.5166945518244],[-89.96263737053746,44.51669929864751],[-89.9626428542717,44.516708502701164],[-89.96264869409173,44.51671317762958],[-89.96264833800517,44.516717634860065],[-89.96265375052053,44.5167268388864],[-89.96265339443401,44.51673129611561],[-89.96265253982637,44.51674013863368],[-89.96265218373985,44.51674459586161],[-89.9626326701932,44.51696249559166],[-89.9626323141065,44.516966952798434],[-89.96263153071573,44.516975867187504],[-89.96263074732494,44.51698478157487],[-89.96262405289389,44.51698894914358],[-89.96262369680711,44.51699333445555],[-89.96261664628798,44.51700195922649],[-89.96260995185449,44.51700612679284],[-89.96260332863721,44.51701029438167],[-89.9625967054188,44.517014461969744],[-89.96258381506568,44.51701833994231],[-89.96257719184389,44.51702250752854],[-89.96256430148422,44.51702638549825],[-89.96255803434646,44.51702609588212],[-89.96254514398034,44.517029973849375],[-89.96253887683945,44.517029684232234],[-89.96252641377211,44.51702917691239],[-89.96238896367488,44.51702294915748],[-89.96230485536695,44.517121773216665],[-89.9623040719695,44.51713068757409],[-89.96229744869932,44.51713485513416],[-89.96229082542801,44.51713902269347],[-89.96227793497198,44.517142900621295],[-89.96227124047928,44.517147068155325],[-89.96226461720346,44.517151235712035],[-89.96225172673859,44.5171551136359],[-89.96224545954969,44.51715482400346],[-89.96223256907838,44.51715870192488],[-89.96222637310444,44.51715841231488],[-89.96221383871732,44.51715783304691],[-89.96120822565926,44.5171123488816],[-89.9609001979647,44.52055869587979],[-89.96169380047284,44.52066161812244],[-89.96200502661941,44.520617655188644],[-89.96201891422606,44.52046202479892],[-89.96201976884784,44.52045311109926],[-89.96202055225112,44.52044426926128],[-89.96202717556916,44.520440102011],[-89.9620279589723,44.520431188283524],[-89.96203458228905,44.52042702103165],[-89.9620412768231,44.520422853802614],[-89.96204832744813,44.52041422969539],[-89.96205495076136,44.520410062440845],[-89.96234060676173,44.52023101383783],[-89.9623636813494,44.51997308905702],[-89.96237073191509,44.51996446484733],[-89.96237108800423,44.51996007981351],[-89.96237194261815,44.51995116601594],[-89.9623789219645,44.519942541778335],[-89.96237934927139,44.51993808487807],[-89.96238597252739,44.519933917562085],[-89.96239302308896,44.519925293343825],[-89.9623996463426,44.519921126025906],[-89.96241253675768,44.51991724831399],[-89.96241923122568,44.51991308101759],[-89.96242585447477,44.51990891369708],[-89.96243831757484,44.51990949288482],[-89.96244501203833,44.51990532558622],[-89.96245747513214,44.519905904771925],[-89.96247000943956,44.519906483979575],[-89.96247620537407,44.51990677355957],[-89.96248873967536,44.519907352765166],[-89.96307072555679,44.51999172231196],[-89.96309536646727,44.519716040217254],[-89.96309579376616,44.5197115832928],[-89.96310277298063,44.51970295896702],[-89.96310320027943,44.5196985020413],[-89.96310398366056,44.51968958816565],[-89.96311060679126,44.51968542078567],[-89.96311765721946,44.51967686836526],[-89.96312435156423,44.51967270100627],[-89.96313097469141,44.519668533623616],[-89.96313759781745,44.5196643662402],[-89.96314422094235,44.519660198856045],[-89.96315711110687,44.51965632103871],[-89.96316380544474,44.51965215367559],[-89.9631762683047,44.51965273278615],[-89.96318289142289,44.51964856539871],[-89.96319542549293,44.51964907264191],[-89.96320169252641,44.5196493622071],[-89.96420112881242,44.519694680738304],[-89.96420476074795,44.51530132108181]]]}"
2_0263000000000000733f,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95857078743411,44.51504613671458],[-89.95614714136417,44.51479784280663],[-89.95614087317666,44.51479755282556],[-89.9561288354046,44.514792515524746],[-89.95612256721411,44.51479222554265],[-89.95611045820684,44.51478726010769],[-89.9561046173902,44.51478251275876],[-89.95609877657267,44.51477776540904],[-89.95608666755788,44.51477272807439],[-89.95583558271257,44.51456492458627],[-89.95577938221976,44.514562386556385],[-89.9557828012635,44.515576038319495],[-89.95858161361629,44.51583690969894],[-89.95857078743411,44.51504613671458]]]}"
2_02630000000000007340,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96103302408355,44.51458169204342],[-89.95987681603357,44.51446683460556],[-89.95969227818239,44.514637019568774],[-89.95968565446067,44.514641187199],[-89.95967860340082,44.514649812220746],[-89.95967197967673,44.51465397984904],[-89.95966528472864,44.51465814745152],[-89.95965282072642,44.51465756789765],[-89.95964619699788,44.51466173552376],[-89.95963330565196,44.51466561335847],[-89.9596270380347,44.514665323567456],[-89.95961457402004,44.5146647440095],[-89.9596083063997,44.51466445421746],[-89.95896494396327,44.51463532353949],[-89.95888047201632,44.51473867940667],[-89.95887384815425,44.51474284698088],[-89.9588671530667,44.51474701452877],[-89.95886017308057,44.514755567610514],[-89.95885347799063,44.514759735156474],[-89.95884685412389,44.514763902727246],[-89.95884023025603,44.51476807029727],[-89.958827694761,44.51476749062934],[-89.95882107088981,44.51477165819792],[-89.95880860661296,44.51477115044919],[-89.9587960711076,44.51477057077783],[-89.95878944723094,44.514774738344315],[-89.9585895908012,44.51476567934842],[-89.95857684154953,44.51490795605166],[-89.95867676992796,44.514912521538676],[-89.95868303770068,44.51491281138019],[-89.95869550201836,44.51491331914108],[-89.95870141366476,44.514918066370385],[-89.95871387797648,44.51491864602465],[-89.95871971839543,44.514923393226816],[-89.9587318265782,44.51492835837153],[-89.95873766699442,44.51493310557179],[-89.95874350740975,44.514937852771276],[-89.95874934782418,44.51494259996999],[-89.95875518823772,44.51494727527253],[-89.95876067252769,44.51495647985505],[-89.9587665129395,44.514961227051],[-89.95876572946968,44.5149700698986],[-89.95877156988072,44.514974817092934],[-89.958770786411,44.51498373183335],[-89.9587865270269,44.51585955828927],[-89.95979320076846,44.515963227427505],[-89.95979918346809,44.51589651199939],[-89.95979961080374,44.51589205472493],[-89.95980039425244,44.51588321204373],[-89.95980701795432,44.5158790445171],[-89.95980780140285,44.515870129939415],[-89.95981449632603,44.515865962436166],[-89.95982147613832,44.515857337604395],[-89.9598281710591,44.51585317009921],[-89.95983479475619,44.51584900256831],[-89.95984141845213,44.51584483503665],[-89.95984811336945,44.51584066752919],[-89.95986100464309,44.515836789767405],[-89.9598676283345,44.51583262223314],[-89.95988009226681,44.51583320174926],[-89.9598863598427,44.51583349151927],[-89.95989925110348,44.515829613752565],[-89.95990551867621,44.515829903521556],[-89.96031148427164,44.515848305908264],[-89.96031775177696,44.51584859565456],[-89.96033021556285,44.515849175121474],[-89.96033605573543,44.515853850253265],[-89.9603423232367,44.51585413999818],[-89.96035443090672,44.51585917676708],[-89.96054793944303,44.515939405279056],[-89.96056004704808,44.51594437012322],[-89.9605658871856,44.515949117127676],[-89.96057172732225,44.51595386413136],[-89.960577567458,44.51595861113426],[-89.96058340759286,44.51596328624255],[-89.96058889162114,44.515972490538616],[-89.96059473175427,44.515977237538756],[-89.96059394832183,44.51598608020776],[-89.96059978845419,44.515990827206274],[-89.96059900502186,44.51599974176652],[-89.96059857769512,44.51600419903377],[-89.9605854730062,44.51615092948997],[-89.96098523522198,44.5161690396578],[-89.96103302408355,44.51458169204342]]]}"
2_02630000000000007342,4,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.9522125836418,44.513704090766296],[-89.95207117851223,44.51353241257825],[-89.95102811257158,44.51348509439756],[-89.95096307139097,44.51743366187279],[-89.9519801375533,44.51742172717589],[-89.9522125836418,44.513704090766296]]]}"
